,Location,NFIA-Nuc_engagement
chr22_22559422_22559437,orientated upstream,1.301029996
chr1_35545247_35545262,orientated upstream,1.301029996
chr4_80097603_80097618,orientated upstream,1.301029996
chr7_148942421_148942436,orientated upstream,1.301029996
chr1_23417825_23417840,orientated upstream,1.301029996
chr11_107257829_107257844,orientated upstream,1.301029996
chr3_171317340_171317355,orientated upstream,1.301029996
chr2_60530758_60530773,orientated upstream,1.301029996
chr11_75554318_75554333,orientated upstream,1.301029996
chr4_108224834_108224849,orientated upstream,1.301029996
chr3_181176824_181176839,orientated upstream,1.301029996
chr6_5206293_5206308,orientated upstream,1.301029996
chr10_22817090_22817105,orientated upstream,1.301029996
chr17_16408504_16408519,orientated upstream,1.301029996
chr6_2857965_2857980,orientated upstream,1.301029996
chr3_9955337_9955352,orientated upstream,1.301029996
chr18_36180162_36180177,orientated upstream,1.301029996
chr6_156617592_156617607,orientated upstream,1.301029996
chr14_76947753_76947768,orientated upstream,1.301029996
chr7_153087695_153087710,orientated upstream,1.301029996
chr2_159031024_159031039,orientated upstream,1.301029996
chr16_3820200_3820215,orientated upstream,1.301029996
chr7_37915556_37915571,orientated upstream,1.301029996
chr17_32111676_32111691,orientated upstream,1.301029996
chr3_38533792_38533807,orientated upstream,1.301029996
chr20_3912209_3912224,orientated upstream,1.301029996
chr7_134209569_134209584,orientated upstream,1.301029996
chr7_112572891_112572906,orientated upstream,1.301029996
chr2_96735057_96735072,orientated upstream,1.301029996
chr8_133505458_133505473,orientated upstream,1.301029996
chr6_157846429_157846444,orientated upstream,1.301029996
chr17_55332742_55332757,orientated upstream,1.301029996
chr19_40602494_40602509,orientated upstream,1.301029996
chr16_168576_168591,orientated upstream,1.301029996
chr22_20735280_20735295,orientated upstream,1.301029996
chr1_11805651_11805666,orientated upstream,1.301029996
chr5_173316199_173316214,orientated upstream,1.301029996
chr2_47194605_47194620,orientated upstream,1.301029996
chr19_28485364_28485379,orientated upstream,1.301029996
chr4_104490959_104490974,orientated upstream,1.301029996
chr5_95931314_95931329,orientated upstream,1.301029996
chr7_129825297_129825312,orientated upstream,1.301029996
chr17_41918098_41918113,orientated upstream,1.301029996
chr19_7618592_7618607,orientated upstream,1.301029996
chr15_74616616_74616631,orientated upstream,1.301029996
chr11_46514111_46514126,orientated upstream,1.301029996
chr10_74968527_74968542,orientated upstream,1.301029996
chr21_42678028_42678043,orientated upstream,1.301029996
chr4_109648392_109648407,orientated upstream,1.301029996
chr7_129554152_129554167,orientated upstream,1.301029996
chr1_154553257_154553272,orientated upstream,1.301029996
chr18_32056802_32056817,orientated upstream,1.301029996
chr10_79446872_79446887,orientated upstream,1.301029996
chr12_54429123_54429138,orientated upstream,1.301029996
chr17_82330571_82330586,orientated upstream,1.301029996
chr6_21064861_21064876,orientated upstream,1.301029996
chr6_3039498_3039513,orientated upstream,1.301029996
chr3_176939607_176939622,orientated upstream,1.301029996
chr6_2108872_2108887,orientated upstream,1.301029996
chr2_57758871_57758886,orientated upstream,1.301029996
chr1_10007398_10007413,orientated upstream,1.301029996
chr5_91225189_91225204,orientated upstream,1.301029996
chr1_65109712_65109727,orientated upstream,1.301029996
chr4_169677472_169677487,orientated upstream,1.301029996
chr12_57225620_57225635,orientated upstream,1.301029996
chr5_75499056_75499071,orientated upstream,1.301029996
chr12_76740085_76740100,orientated upstream,1.301029996
chr1_6596537_6596552,orientated upstream,1.301029996
chr7_70132004_70132019,orientated upstream,1.301029996
chr6_25578725_25578740,orientated upstream,1.301029996
chr15_49016093_49016108,orientated upstream,1.301029996
chr2_157785402_157785417,orientated upstream,1.301029996
chr3_45096108_45096123,orientated upstream,1.301029996
chr16_19913502_19913517,orientated upstream,1.301029996
chr1_168903627_168903642,orientated upstream,1.301029996
chr10_76092019_76092034,orientated upstream,1.301029996
chr3_155731004_155731019,orientated upstream,1.301029996
chr3_77837803_77837818,orientated upstream,1.301029996
chr11_119088135_119088150,orientated upstream,1.301029996
chr10_27038364_27038379,orientated upstream,1.301029996
chr11_70024537_70024552,orientated upstream,1.301029996
chr2_131125518_131125533,orientated upstream,1.301029996
chr3_183638301_183638316,orientated upstream,1.301029996
chr7_2760378_2760393,orientated upstream,1.301029996
chr15_88648798_88648813,orientated upstream,1.301029996
chr17_53719519_53719534,orientated upstream,1.301029996
chr21_33290049_33290064,orientated upstream,1.301029996
chr17_75096310_75096325,orientated downstream,1.301029996
chr7_128523444_128523459,orientated downstream,1.301029996
chr6_158049217_158049232,orientated downstream,1.301029996
chr7_149827588_149827603,orientated downstream,1.301029996
chr9_137277055_137277070,orientated downstream,1.301029996
chr8_47353801_47353816,orientated downstream,1.301029996
chr7_74587523_74587538,orientated downstream,1.301029996
chr19_51689230_51689245,orientated downstream,1.301029996
chr12_108564852_108564867,orientated downstream,1.301029996
chr14_35403948_35403963,orientated downstream,1.301029996
chr1_120416412_120416427,orientated downstream,1.301029996
chr2_48145027_48145042,orientated downstream,1.301029996
chr7_113100202_113100217,orientated downstream,1.301029996
chrX_53281642_53281657,orientated downstream,1.301029996
chr3_52532625_52532640,orientated downstream,1.301029996
chr1_209653301_209653316,orientated downstream,1.301029996
chr17_42289300_42289315,orientated downstream,1.301029996
chr3_186948397_186948412,orientated downstream,1.301029996
chr12_131860607_131860622,orientated downstream,1.301029996
chr4_8050863_8050878,orientated downstream,1.301029996
chr9_129603031_129603046,orientated downstream,1.301029996
chr11_20370023_20370038,orientated downstream,1.301029996
chr10_21318959_21318974,orientated downstream,1.301029996
chr3_87209311_87209326,orientated downstream,1.301029996
chr1_244306003_244306018,orientated downstream,1.301029996
chr17_48631626_48631641,orientated downstream,1.301029996
chr2_9313643_9313658,orientated downstream,1.301029996
chr1_75643715_75643730,orientated downstream,1.301029996
chr2_15640352_15640367,orientated downstream,1.301029996
chr13_50319835_50319850,orientated downstream,1.301029996
chr6_82237217_82237232,orientated downstream,1.301029996
chr11_16860825_16860840,orientated downstream,1.301029996
chr16_80986731_80986746,orientated downstream,1.301029996
chr20_49276416_49276431,orientated downstream,1.301029996
chr1_221284278_221284293,orientated downstream,1.301029996
chr6_2971798_2971813,orientated downstream,1.301029996
chr20_21304371_21304386,orientated downstream,1.301029996
chr21_42678028_42678043,orientated downstream,1.301029996
chrX_130306699_130306714,orientated downstream,1.301029996
chr17_62426402_62426417,orientated downstream,1.301029996
chr11_5386266_5386281,orientated downstream,1.301029996
chr5_151456715_151456730,orientated downstream,1.301029996
chr7_138024006_138024021,orientated downstream,1.301029996
chr11_14578613_14578628,orientated downstream,1.301029996
chr11_67791925_67791940,orientated downstream,1.301029996
chr6_1171025_1171040,orientated downstream,1.301029996
chr13_48532632_48532647,orientated downstream,1.301029996
chr15_63322764_63322779,orientated downstream,1.301029996
chr20_32629205_32629220,orientated downstream,1.301029996
chr6_19999472_19999487,orientated downstream,1.301029996
chr12_66813691_66813706,orientated downstream,1.301029996
chr14_77803069_77803084,orientated downstream,1.301029996
chr3_127632641_127632656,orientated downstream,1.301029996
chr5_10760305_10760320,orientated downstream,1.301029996
chr10_49226769_49226784,orientated downstream,1.301029996
chr5_53552794_53552809,orientated downstream,1.301029996
chr15_81752691_81752706,orientated downstream,1.301029996
chr2_215697253_215697268,orientated downstream,1.301029996
chr6_24454662_24454677,orientated downstream,1.301029996
chr1_12552429_12552444,orientated downstream,1.301029996
chr17_2139032_2139047,orientated downstream,1.301029996
chr19_40589388_40589403,orientated downstream,1.301029996
chr2_112662886_112662901,orientated downstream,1.301029996
chr6_6519229_6519244,orientated downstream,1.301029996
chr10_79652878_79652893,orientated downstream,1.301029996
chr11_86179959_86179974,orientated downstream,1.301029996
chr21_43609745_43609760,orientated downstream,1.301029996
chr3_14345678_14345693,orientated downstream,1.301029996
chr2_27042491_27042506,orientated downstream,1.301029996
chr6_151112351_151112366,orientated downstream,1.301029996
chr2_74422312_74422327,orientated downstream,1.301029996
chr6_25578725_25578740,orientated downstream,1.301029996
chr1_183843471_183843486,orientated downstream,1.301029996
chr21_40717192_40717207,orientated downstream,1.301029996
chr7_108017383_108017398,orientated downstream,1.301029996
chr1_19199009_19199024,orientated downstream,1.301029996
chr1_34858941_34858956,orientated downstream,1.301029996
chr1_44705675_44705690,orientated downstream,1.301029996
chr12_98456209_98456224,orientated downstream,1.301029996
chr5_116088253_116088268,orientated downstream,1.301029996
chr6_6661877_6661892,orientated downstream,1.301029996
chr1_2586984_2586999,orientated downstream,1.301029996
chr15_40420958_40420973,orientated downstream,1.301029996
chr19_17591976_17591991,orientated downstream,1.301029996
chr4_102628129_102628144,orientated downstream,1.301029996
chr5_39041066_39041081,orientated downstream,1.301029996
chr7_139443373_139443388,orientated downstream,1.301029996
chr11_74449433_74449448,orientated downstream,1.301029996
chr22_19870329_19870344,orientated downstream,1.301029996
chr8_31056236_31056251,orientated downstream,1.301029996
chr1_156102053_156102068,orientated downstream,1.301029996
chr1_28518073_28518088,orientated downstream,1.301029996
chr12_26870970_26870985,orientated downstream,1.301029996
chr14_73717422_73717437,orientated downstream,1.301029996
chr20_32685648_32685663,orientated downstream,1.301029996
chr4_186216907_186216922,orientated downstream,1.301029996
chrX_132114805_132114820,orientated downstream,1.301029996
chr5_81825544_81825559,orientated downstream,1.301029996
chr7_39560598_39560613,orientated downstream,1.301029996
chr10_79443935_79443950,orientated downstream,1.301029996
chr16_87581079_87581094,orientated downstream,1.301029996
chr19_5313546_5313561,orientated downstream,1.301029996
chr3_186099384_186099399,orientated downstream,1.301029996
chr11_102472562_102472577,orientated downstream,1.301029996
chr11_43708781_43708796,orientated downstream,1.301029996
chr11_73944277_73944292,orientated downstream,1.301029996
chr1_230612013_230612028,orientated downstream,1.301029996
chr3_17793985_17794000,orientated downstream,1.301029996
chr6_134995755_134995770,orientated downstream,1.301029996
chr6_157649966_157649981,orientated downstream,1.301029996
chr6_70280671_70280686,orientated downstream,1.301029996
chr9_138045164_138045179,orientated downstream,1.301029996
chr1_26922073_26922088,orientated downstream,1.301029996
chr10_104256867_104256882,orientated downstream,1.301029996
chr14_36099799_36099814,orientated downstream,1.301029996
chr1_110200396_110200411,orientated downstream,1.301029996
chr1_6054808_6054823,orientated downstream,1.301029996
chr17_64025395_64025410,orientated downstream,1.301029996
chr7_71598725_71598740,orientated downstream,1.301029996
chr9_68482823_68482838,orientated downstream,1.301029996
chr1_13680799_13680814,orientated downstream,1.301029996
chr1_43948155_43948170,orientated downstream,1.301029996
chr17_45084401_45084416,orientated downstream,1.301029996
chr17_78937177_78937192,orientated downstream,1.301029996
chr2_74075622_74075637,orientated downstream,1.301029996
chr9_131817812_131817827,orientated downstream,1.301029996
chr1_212125058_212125073,orientated downstream,1.301029996
