,Location,NFIA-Nuc_engagement
chr11_46514111_46514126,random orientated upstream,1.361727836
chr4_109648392_109648407,random orientated upstream,1.361727836
chr2_181004839_181004854,random orientated upstream,1.361727836
chr3_43152822_43152837,random orientated upstream,1.361727836
chr17_31699491_31699506,random orientated upstream,1.361727836
chr22_27952357_27952372,random orientated upstream,1.361727836
chr5_54093282_54093297,random orientated upstream,1.361727836
chr13_99321240_99321255,random orientated upstream,1.361727836
chr19_5231979_5231994,random orientated upstream,1.361727836
chr1_101204398_101204413,random orientated upstream,1.361727836
chr11_57310875_57310890,random orientated upstream,1.361727836
chr1_166883087_166883102,random orientated upstream,1.361727836
chr13_44810253_44810268,random orientated upstream,1.361727836
chr3_196336530_196336545,random orientated upstream,1.361727836
chr14_59595285_59595300,random orientated upstream,1.361727836
chr1_120251788_120251803,random orientated upstream,1.361727836
chr1_6462539_6462554,random orientated upstream,1.361727836
chr2_148789246_148789261,random orientated upstream,1.361727836
chr7_149736625_149736640,random orientated upstream,1.361727836
chr2_190217094_190217109,random orientated upstream,1.361727836
chr12_110503634_110503649,random orientated upstream,1.361727836
chr17_43833401_43833416,random orientated upstream,1.361727836
chr4_37066318_37066333,random orientated upstream,1.361727836
chrX_38649411_38649426,random orientated upstream,1.361727836
chr1_12209427_12209442,random orientated upstream,1.361727836
chr1_172727449_172727464,random orientated upstream,1.361727836
chr2_112700195_112700210,random orientated upstream,1.361727836
chr20_47242692_47242707,random orientated upstream,1.361727836
chr2_180953732_180953747,random orientated upstream,1.361727836
chr9_134040867_134040882,random orientated upstream,1.361727836
chr12_45231660_45231675,random orientated upstream,1.361727836
chr3_42655472_42655487,random orientated upstream,1.361727836
chr4_114600361_114600376,random orientated upstream,1.361727836
chr14_55547136_55547151,random orientated upstream,1.361727836
chr3_33509283_33509298,random orientated upstream,1.361727836
chr3_50708769_50708784,random orientated upstream,1.361727836
chr22_23284216_23284231,random orientated upstream,1.361727836
chr6_35839211_35839226,random orientated upstream,1.361727836
chrX_71082004_71082019,random orientated upstream,1.361727836
chr3_194683001_194683016,random orientated upstream,1.361727836
chr6_71978049_71978064,random orientated upstream,1.361727836
chr12_110626155_110626170,random orientated upstream,1.361727836
chr17_32333393_32333408,random orientated upstream,1.361727836
chr17_39721243_39721258,random orientated upstream,1.361727836
chr17_80639902_80639917,random orientated upstream,1.361727836
chr8_140148570_140148585,random orientated upstream,1.361727836
chr9_124215032_124215047,random orientated upstream,1.361727836
chr1_24562860_24562875,random orientated upstream,1.361727836
chr6_13873597_13873612,random orientated upstream,1.361727836
chr20_34389380_34389395,random orientated upstream,1.361727836
chr21_39178628_39178643,random orientated upstream,1.361727836
chr15_70780201_70780216,random orientated upstream,1.361727836
chr15_88648798_88648813,random orientated upstream,1.361727836
chr7_94251171_94251186,random orientated upstream,1.361727836
chr10_22987891_22987906,random orientated upstream,1.361727836
chr4_9134645_9134660,random orientated upstream,1.361727836
chr3_14371987_14372002,random orientated downstream,1.361727836
chr19_8209011_8209026,random orientated downstream,1.361727836
chr12_54417461_54417476,random orientated downstream,1.361727836
chr17_42519217_42519232,random orientated downstream,1.361727836
chr6_75775434_75775449,random orientated downstream,1.361727836
chr17_62470895_62470910,random orientated downstream,1.361727836
chr5_150516061_150516076,random orientated downstream,1.361727836
chr7_5574616_5574631,random orientated downstream,1.361727836
chr5_170151477_170151492,random orientated downstream,1.361727836
chr5_139179078_139179093,random orientated downstream,1.361727836
chr7_129713713_129713728,random orientated downstream,1.361727836
chr1_202551905_202551920,random orientated downstream,1.361727836
chr12_68279537_68279552,random orientated downstream,1.361727836
chr22_40552135_40552150,random orientated downstream,1.361727836
chr3_171317340_171317355,random orientated downstream,1.361727836
chr19_13079615_13079630,random orientated downstream,1.361727836
chr2_60530758_60530773,random orientated downstream,1.361727836
chr6_5206293_5206308,random orientated downstream,1.361727836
chr20_41005545_41005560,random orientated downstream,1.361727836
chr12_121771764_121771779,random orientated downstream,1.361727836
chr1_112625902_112625917,random orientated downstream,1.361727836
chr11_78230626_78230641,random orientated downstream,1.361727836
chr14_68245951_68245966,random orientated downstream,1.361727836
chr2_17892905_17892920,random orientated downstream,1.361727836
chr16_3820200_3820215,random orientated downstream,1.361727836
chr11_47377721_47377736,random orientated downstream,1.361727836
chr6_119483139_119483154,random orientated downstream,1.361727836
chr13_80578329_80578344,random orientated downstream,1.361727836
chr20_45933703_45933718,random orientated downstream,1.361727836
chr14_35391160_35391175,random orientated downstream,1.361727836
chr1_145424170_145424185,random orientated downstream,1.361727836
chr8_60752454_60752469,random orientated downstream,1.361727836
chr2_195658743_195658758,random orientated downstream,1.361727836
chrX_2891759_2891774,random orientated downstream,1.361727836
chr19_34964135_34964150,random orientated downstream,1.361727836
chr2_70403973_70403988,random orientated downstream,1.361727836
chr8_96275481_96275496,random orientated downstream,1.361727836
chr16_168576_168591,random orientated downstream,1.361727836
chr2_119521178_119521193,random orientated downstream,1.361727836
chr16_85336316_85336331,random orientated downstream,1.361727836
chr10_30559521_30559536,random orientated downstream,1.361727836
chr11_72751693_72751708,random orientated downstream,1.361727836
chr8_8209994_8210009,random orientated downstream,1.361727836
chr1_10493308_10493323,random orientated downstream,1.361727836
chr22_20291658_20291673,random orientated downstream,1.361727836
chr11_78086162_78086177,random orientated downstream,1.361727836
chr22_22928467_22928482,random orientated downstream,1.361727836
chr5_150511705_150511720,random orientated downstream,1.361727836
chr17_57962976_57962991,random orientated downstream,1.361727836
chr11_34772507_34772522,random orientated downstream,1.361727836
chr5_119485073_119485088,random orientated downstream,1.361727836
chr22_20255406_20255421,random orientated downstream,1.361727836
chr7_39719864_39719879,random orientated downstream,1.361727836
chr1_156748752_156748767,random orientated downstream,1.361727836
chr1_18903170_18903185,random orientated downstream,1.361727836
chr18_1408631_1408646,random orientated downstream,1.361727836
chr21_45598180_45598195,random orientated downstream,1.361727836
chr5_65262183_65262198,random orientated downstream,1.361727836
chr1_30722339_30722354,random orientated downstream,1.361727836
chr17_17304003_17304018,random orientated downstream,1.361727836
chr17_29042738_29042753,random orientated downstream,1.361727836
chr2_170355341_170355356,random orientated downstream,1.361727836
chr7_129793742_129793757,random orientated downstream,1.361727836
chr21_32522780_32522795,random orientated downstream,1.361727836
chr9_98888105_98888120,random orientated downstream,1.361727836
chr3_33973070_33973085,random orientated downstream,1.361727836
chr6_6772973_6772988,random orientated downstream,1.361727836
chr17_78418829_78418844,random orientated downstream,1.361727836
chrX_150683297_150683312,random orientated downstream,1.361727836
chr1_183045465_183045480,random orientated downstream,1.361727836
chr12_110745815_110745830,random orientated downstream,1.361727836
chr1_168903627_168903642,random orientated downstream,1.361727836
chr8_52628966_52628981,random orientated downstream,1.361727836
chr1_210761343_210761358,random orientated downstream,1.361727836
chr20_3603296_3603311,random orientated downstream,1.361727836
chr5_69161835_69161850,random orientated downstream,1.361727836
chr1_113138976_113138991,random orientated downstream,1.361727836
chr2_62933713_62933728,random orientated downstream,1.361727836
chr1_154242086_154242101,random orientated downstream,1.361727836
chr19_5232955_5232970,random orientated downstream,1.361727836
chrX_123732182_123732197,random orientated downstream,1.361727836
chr1_231628671_231628686,random orientated downstream,1.361727836
chr21_26140501_26140516,random orientated downstream,1.361727836
chr8_22950249_22950264,random orientated downstream,1.361727836
chr5_119230543_119230558,random orientated downstream,1.361727836
chr16_33656146_33656161,random orientated downstream,1.361727836
chr11_90015102_90015117,random orientated downstream,1.361727836
chr3_183638301_183638316,random orientated downstream,1.361727836
chr17_30495784_30495799,random orientated downstream,1.361727836
chr1_19347755_19347770,random orientated downstream,1.361727836
chr11_120167773_120167788,random orientated downstream,1.361727836
chr17_73157414_73157429,random orientated downstream,1.361727836
chr2_213261398_213261413,random orientated downstream,1.361727836
chr6_13873597_13873612,random orientated downstream,1.361727836
chr6_82870953_82870968,random orientated downstream,1.361727836
chr7_106070781_106070796,random orientated downstream,1.361727836
chr21_39178628_39178643,random orientated downstream,1.361727836
chr3_40333611_40333626,random orientated downstream,1.361727836
chr7_95594399_95594414,random orientated downstream,1.361727836
chr9_137028636_137028651,random orientated downstream,1.361727836
